Label	V1	V2	Language_ID	level	Family_ID	Name	Macroarea	americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lawi1235	language	aust1305	Lawi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lawu1238	language	sino1245	Lawu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	laze1238	language	sino1245	Laze	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lein1237	language	sino1245	Leinong Naga	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lela1246	language	aust1307	Lelak	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	leng1260	language	aust1307	Lengilu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lian1251	language	sino1245	Liangmai Naga	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lian1252	language	taik1256	Lianshan Zhuang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lian1256	language	taik1256	Lianmin Yao	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lian1258	language	sino1245	Lianghe Achang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lian1259	dialect	sino1245	Liancheng	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	limi1243	language	sino1245	Limi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	ling1262	language	taik1256	Western Ong-Be	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	ling1268	language	book1242	Lingkhim	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lipo1242	language	sino1245	Lipo	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lisu1250	language	sino1245	Lisu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lite1248	language	sino1245	Literary Chinese	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	liuj1238	language	taik1256	Liujiang Zhuang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	liuq1235	language	taik1256	Liuqian Zhuang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lizu1234	language	sino1245	Lizu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lolo1259	language	sino1245	Lolopo	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lonc1237	language	aust1307	Loncong	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	long1375	language	sino1245	Long Phuri Naga	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	long1386	dialect	sino1245	Jiangshan	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	long1406	language	aust1307	Western Lowland Kenyah	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	long1417	language	sino1245	Longjia	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lopi1243	language	book1242	Lopi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	loth1237	language	sino1245	Lotha Naga	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lotu1250	language	aust1307	Lotud	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	loud1234	dialect	sino1245	Loudi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lowe1395	language	aust1305	Lower Ta'oih	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	luaa1235	language	book1242	Lua'	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lubu1241	language	aust1307	Lubu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	luia1234	language	book1242	Lui	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lund1271	language	aust1307	Lundayeh	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	luop1235	language	hmon1336	Luopohe Hmong	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lure1234	language	sino1245	Luren	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	luuu1242	language	taik1256	Lü	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	luxi1238	language	sino1245	Luxi Achang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	maaa1253	language	aust1305	Maa	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	maan1238	language	aust1307	Ma'anyan	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	maan1239	language	sino1245	Maang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	maca1262	language	indo1319	Macanese	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	maca1264	language	pidg1258	Macao Pidgin Portuguese	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mada1271	language	sign1238	Madagascar Sign Language	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	maha1309	language	aust1307	Mahafaly-Antanalana Malagasy	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mahe1238	language	book1242	Mahei	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	main1275	language	aust1307	Usun Apau Kenyah	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	makc1235	language	taik1256	Mak (China)	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	maku1273	language	sino1245	Makuri Naga	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	maky1235	language	sino1245	Makyan Naga	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mala1412	language	sign1238	Malaysian Sign Language	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mala1479	language	aust1307	Central Malay	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mala1480	language	aust1307	Malayic Dayak	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mala1482	language	aust1307	Malaccan Creole Malay	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mala1533	language	indo1319	Malacca-Batavia Portuguese Creole	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	male1282	language	aust1305	Maleng	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mall1246	language	aust1305	Mal	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mand1415	language	sino1245	Mandarin Chinese	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mand1477	language	sign1238	Mandalay Myanmar Sign Language	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mang1378	language	aust1305	Mang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mang1429	language	sino1245	Mango (China)	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mani1292	language	sino1245	Manipuri	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	manm1238	language	aust1305	Man Met	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mant1265	language	sino1245	Mantsi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	manu1255	language	sino1245	Manumanaw Karen	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	maon1238	language	sino1245	Mao Naga	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	maon1241	language	taik1256	Maonan	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mapu1244	language	aust1307	Mapun	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mara1379	language	sino1245	Maram Naga	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mari1416	language	sino1245	Maring Naga	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	maru1249	language	sino1245	Maru	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	masi1268	language	aust1307	Masikoro Malagasy	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	maur1240	language	sign1238	Mauritian Sign Language	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mayy1239	dialect	aust1305	May	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	maza1306	language	sino1245	Maza	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	melk1242	language	aust1305	Mel-Khaonh	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mend1267	language	aust1307	Mendalam Kayan	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	ment1249	language	aust1307	Mentawai	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	ment1251	language	aust1307	Menterap	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	midd1344	language	sino1245	Middle Chinese	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mili1235	language	sino1245	Mili	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mina1268	language	aust1307	Minangkabau	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	minb1244	language	sino1245	Min Bei Chinese	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mind1253	language	sino1245	Min Dong Chinese	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	minn1241	language	sino1245	Min Nan Chinese	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mino1243	language	aust1307	Minokok	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	minr1238	language	aust1305	Minriq	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mint1239	language	aust1305	Mintil	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	minz1235	language	sino1245	Min Zhong Chinese	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	minz1236	language	taik1256	Minz Zhuang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	miqi1235	language	sino1245	Miqie	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mixe1288	dialect	grea1241	Mixed Great Andamanese	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mlab1235	language	aust1305	Mlabri	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mobw1234	language	sino1245	Mobwa Karen	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	moda1244	language	aust1307	Modang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	moji1238	language	sino1245	Moji	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	moke1242	language	aust1307	Moken	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mokk1243	language	aust1305	Mok	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mokl1243	language	aust1307	Moklen	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	molb1237	language	aust1307	Molbog	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mond1267	language	sino1245	Mondzi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	monn1252	language	aust1305	Mon	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mono1268	language	aust1305	Monom	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mons1234	language	sino1245	Monsang Naga	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mori1278	language	indo1319	Morisyen	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mosa1240	dialect	sino1245	Muishaung	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	moyo1238	language	sino1245	Moyon	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mpii1239	language	sino1245	Mpi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mroc1235	language	sino1245	Mro Chin	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mual1241	language	aust1307	Mualang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	muan1234	language	sino1245	Muangphe	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	muda1235	language	sino1245	Muda	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mukl1235	dialect	sino1245	Muklom	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mula1253	language	taik1256	Mulam	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	munc1235	language	sino1245	Mün Chin	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	muon1246	language	aust1305	Muong	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	muri1259	language	aust1307	Murik (Malaysia)	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	musi1241	language	aust1307	Musi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	muya1239	family	sino1245	Muya	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	muzi1235	language	sino1245	Muzi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	mzie1235	language	sino1245	Mzieme Naga	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	naga1394	language	indo1319	Naga Pidgin	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	nalu1239	language	sino1245	Naluo Yi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	name1237	language	uncl1493	Ná-Meo	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	namu1246	language	sino1245	Namuyi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	nanc1254	dialect	sino1245	Nanchang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	nanj1234	dialect	sino1245	Nanjing Mandarin	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	nann1239	dialect	sino1245	Nanning Pinghua	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	naro1251	language	aust1307	Narom	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	nasa1239	language	aust1307	Nasal	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	naxi1245	language	sino1245	Naxi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	naxi1246	language	book1242	Naxi (Retired)	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	naxi1247	language	taik1256	Nuoxi Yao	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	nege1240	language	aust1307	Negeri Sembilan Malay	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	ngaj1237	language	aust1307	Ngaju	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	ngal1291	language	sino1245	Nga La	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	ngaw1239	language	sino1245	Ngawn Chin	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	ngeq1245	language	aust1305	Kriang-Khlor	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	ngoc1235	language	sino1245	Ngochang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	nguo1239	language	aust1305	Nguôn	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	nias1242	language	aust1307	Nias	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	ning1279	dialect	sino1245	Ningxia Mandarin	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	ning1280	dialect	sino1245	Ningbo	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	nisi1238	language	sino1245	Nisi (China)	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	noct1238	language	sino1245	Nocte Naga	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	nong1247	language	taik1256	Nong Zhuang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	nort1545	language	hmon1336	Northern Guiyang Hmong	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	nort1546	language	hmon1336	Northern Mashan Hmong	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	nort2684	language	aust1305	Northern Khmer	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	nort2716	language	sino1245	Northern Muji	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	nort2718	language	sino1245	Northern Nisu	Eurasia	not americas
